Title,Price,InStock,Description,Link,Processor,Memory,Storage,Graphics
"Lenovo Legion Y540 Intel   Core    i7-9750H 16GB DDR4 1TB 128GB SSD NVIDIA GTX 1650 4GB","15500 LE","N/A","   This modern, transportable 15.6-inch laptop computer pushes gaming efficiency to a brand new stage. Its latest-generation specs assure you severe energy. Thermally optimized to run cooler and quieter with a full-sized white-backlit keyboard, the Lenovo Legion Y540 Laptop computer is primed for many who demand gaming wherever life takes them    ","https://www.sigma-computer.com/item?id=783&name=Lenovo_Legion_Y540_Intel___Core____i7-9750H_16GB_DDR4_1TB_128GB_SSD_NVIDIA_GTX_1650_4GB","N/A","N/A","N/A","N/A"
"Laptop Lenovo Ideapad 330 Core i7-8550U 8GB Ram 2TB HDD","11100 LE","N/A"," Lenovo Ideapad 330 Intel Core i7-8550U 8GB Ram 2TB HDD VGA Nvidia Geforce MX 150 4G That includes as much as FHD decision on a 15.6” show, the Ideapad 330 delivers highly effective visuals on the go    ","https://www.sigma-computer.com/item?id=772&name=Laptop_Lenovo_Ideapad_330_Core_i7-8550U_8GB_Ram_2TB_HDD","N/A","N/A","N/A","N/A"
"Lenovo IdeaPad L340 Gaming Laptop Core  i7-9750H  15.6 Inch FHD  1TB HDD 256GB SSD  8GB RAM  NVIDIA GeForce GTX 1650 4GB","14600 LE","N/A"," PERFORMANCE Processor  Intel Core i7-9750H (6C / 12T, 2.6 / 4.5GHz, 12MB) Graphics  NVIDIA GeForce GTX 1650 4GB GDDR5 Chipset  Intel HM370 Memory  8GB SO-DIMM DDR4-2400 Memory Slots  One DDR4 SO-DIMM slot Max Memory  Up to 16GB (16GB SO-DIMM) DDR4-2400 offering Storage  256GB SSD M.2 2242 PCIe 3.0x2 NVMe + 1TB HDD 5400rpm 2.5  Optane Memory  None Storage Support  Up to 2 drives, 1x 2.5  HDD + 1x M.2 2242/2280 SSD • 2.5  HDD up to 2TB • M.2 2242 SSD up to 512GB • M.2 2280 SSD up to 1TB • Optional Intel Optane Memory or Optane Memory integrated with SSD, M.2  ","https://www.sigma-computer.com/item?id=720&name=Lenovo_IdeaPad_L340_Gaming_Laptop_Core__i7-9750H__15.6_Inch_FHD__1TB_HDD_256GB_SSD__8GB_RAM__NVIDIA_GeForce_GTX_1650_4GB","N/A","N/A","N/A","N/A"
" Samsung 860 EVO 2.5 Inch SATA III Internal SSD - 250GB","700 LE","N/A","   The newest edition to the world’s best-selling* SATA SSD series, the Samsung 860 EVO. Specially designed for mainstream PCs and laptops, with the latest V-NAND and a robust algorithm-based controller, this fast and reliable SSD comes in a wide range of compatible form factors and capacities.  ","https://www.sigma-computer.com/item?id=696&name=_Samsung_860_EVO_2.5_Inch_SATA_III_Internal_SSD_-_250GB","N/A","N/A","N/A","N/A"
"Cooler Master Notepal L2","450 LE","N/A"," Simplicity Meets Performance  Slim and Lightweight for Portable Cooling  Take the stand wherever you want, and use it whenever you need. Silent Plug-and-Play Fan  One large fan (160mm), instead of multiple smaller fans to reduce noise and efficiently dissipate heat in silence. Full Mesh Metal Board  Full range frameless mesh allows superior airflow and prevents laptop slippage. Ergonomic Comfort  With ergonomically proven 8 ° viewing angle, improve typing comfort and boost your productivity in the workplace and in the game.   ","https://www.sigma-computer.com/item?id=689&name=Cooler_Master_Notepal_L2","N/A","N/A","N/A","N/A"
"Crucial BX500 240GB 3D NAND-TLC SATA 2.5-Inch Internal SSD  up to 540MB s","949 LE"," In Stock  "," Crucial® BX500 SSD Accelerate Everything   Ever wonder why your phone responds faster than your computer? It's because your phone runs on flash memory. Add flash to your laptop or desktop computer with the Crucial® BX500 SSD, the easiest way to get all the speed of a new computer without the price. Accelerate everything.           ","https://www.sigma-computer.com/item?id=665&name=Crucial_BX500_240GB_3D_NAND-TLC_SATA_2.5-Inch_Internal_SSD__up_to_540MB_s","N/A","N/A","N/A","N/A"
"Redragon H301 SIREN2 7.1 Channel Gaming Headset ","600 LE","N/A"," VERSATILE COMPATIBILITY: Compatibles with PC Windows XP, Win10,Win 7, Win8, Mac, etc., and mobile/tablet devices with a USB 2.0 connection. The professional gaming headset also is suitable for PC and laptop. The gaming headset has high sensitive Microphone and driver-free suitable for all audio devices with USB port. SURROUND SOUND: Equipped with High Performance 7.1 Audio and intelligent extreme bass enhances sound clarity and provides you studio sound field and makes it valuable for various games. CRYSTAL CLEAR CHAT: High quality ear cushions reduces background noise. A 360 degree sound sources absorbed hidden microphone picks-up your voice loud and clear. Perfect for in-game and online chat, and then remove it when watching movies or listening to music. LIGHTWEIGHT & COMFORTABLE: Premium super cushiony pads and adjustable ergonomically designed headband make the headphones comfortable for long time wear especially for the people who love playing PC game. Redragon devotes to deliver best gaming experiencing to player. PLUG & PLAY: Not need to setup or installation. The headphone is packaged ready for instant use and enjoyment.  ","https://www.sigma-computer.com/item?id=629&name=Redragon_H301_SIREN2_7.1_Channel_Gaming_Headset_","N/A","N/A","N/A","N/A"
"Rapoo VH150 Backlit Gaming Headset","399 LE","N/A"," Noise cancellation Compatible with: Laptop, gaming console, tablet, mobile Design: Over the head Sweat proof Deep bass Gaming rgb color Volume control, reset Noise reduction: 20 db, Headphone Jack: 3.5 Sensitivity: 103 dbmw, impedance: 32 ohm, minimum frequency response: 20 Hz, maximum frequency response: 20000 Hz Play time: 20 hr, buttons number:-3, detachable microphone, perfect gaming head  ","https://www.sigma-computer.com/item?id=603&name=Rapoo_VH150_Backlit_Gaming_Headset","N/A","N/A","N/A","N/A"
"Rapoo M100 Multi-mode Wireless Silent Optical Mouse","375 LE","N/A"," Mouse Type: Optical Mouse Connectivity: USB Compatible with: PC & Laptop  ","https://www.sigma-computer.com/item?id=597&name=Rapoo_M100_Multi-mode_Wireless_Silent_Optical_Mouse","N/A","N/A","N/A","N/A"
" Rapoo 3510 Plus 2.4GHz Wireless Mouse Grey","275 LE","N/A","  Mouse Type: Optical Mouse Connectivity: USB Compatible with: PC & Laptop   ","https://www.sigma-computer.com/item?id=596&name=_Rapoo_3510_Plus_2.4GHz_Wireless_Mouse_Grey","N/A","N/A","N/A","N/A"
"Rapoo N1020 Wired Optical Mouse -USB","100 LE","N/A"," Brand: Rapoo Platform: PC Mac compatibility: No Mouse Type: Optical Mouse Connectivity: USB Compatible with: PC & Laptop    ","https://www.sigma-computer.com/item?id=592&name=Rapoo_N1020_Wired_Optical_Mouse_-USB","N/A","N/A","N/A","N/A"
"RAPOO 1620 Wireless Optical Mouse","299 LE"," In Stock  "," Rapoo 1620 2.4G Wireless Optical Mouse 1000DPI For Notebook Laptop & PC                                      ","https://www.sigma-computer.com/item?id=591&name=RAPOO_1620_Wireless_Optical_Mouse","N/A","N/A","N/A","N/A"
"Redragon NOTHOSAUR M606 GAMING MOUSE","575 LE"," In Stock  "," Mouse Type : Optical Mouse Connectivity : USB Compatible with : PC & Laptop Model Number : M606 Are batteries needed to power the product or is this product a battery : No Is this a Dangerous Good or a Hazardous Material, Substance or Waste that is regulated for transportation, storage, and/or disposal? : No                ","https://www.sigma-computer.com/item?id=585&name=Redragon_NOTHOSAUR_M606_GAMING_MOUSE","N/A","N/A","N/A","N/A"
"G3 15-3579 Gaming Laptop - Intel Core I7 -16GB RAM - 1TB HDD   128GB SSD - 15.6-inch FHD - 4GB GPU -  WINDOWS 10- Black","16600 LE","N/A","  Intel Core i7-8750H, 2.2 GHz CPU 16GB RAM,128GB SSD + 1TB HDD 15.6-inch FHD IPS LED-Backlit Screen 4GB NVIDIA GeForce GTX 1050  GPU Wi-Fi 802.11ac, Bluetooth 5.0 2 x USB 3.1, 1 x HDMI 4-Cell Battery, OS: WINDOWS 10   ","https://www.sigma-computer.com/item?id=565&name=G3_15-3579_Gaming_Laptop_-_Intel_Core_I7_-16GB_RAM_-_1TB_HDD___128GB_SSD_-_15.6-inch_FHD_-_4GB_GPU_-__WINDOWS_10-_Black","Intel_Core_I7_-16GB_RAM","1TB_HDD___128GB_SSD","15.6-inch_FHD","4GB_GPU"
"Hikvision E100 2.5  ssd 128gb  internal solid state drive disk storage for laptop desktop  up to 550 mb s 3d nand sata 2.5 inch.","549 LE"," In Stock  "," ضمـــــان سنـــــــة Hikvision E100 128GB SSD:  Capacity: 128 GB Read Speed: 550 MB/s Write Speed: 430 MB/s Random 4K Read IOPS: 61K Random 4K Write IOPS: 70K MTBF: 2,000,000 hours Endurance: 60 TBW Interface: SATA III 6 Gb/s NAND Flash: 3D TLC   ","https://www.sigma-computer.com/item?id=510&name=Hikvision_E100_2.5__ssd_128gb__internal_solid_state_drive_disk_storage_for_laptop_desktop__up_to_550_mb_s_3d_nand_sata_2.5_inch.","N/A","N/A","N/A","N/A"
"Lenovo Legion Y530-15ICH Gaming Laptop - Intel Core I7 - 16GB RAM - 1TB HDD   128GB SSD - 15.6-inch FHD - 4GB GPU","15500 LE","N/A","     Intel Core i7-8750H, 2.2 GHz CPU 16GB DDR4 RAM, 1TB HDD + 128GB M.2 SSD 15.6-inch Full HD IPS Anti-Glare Screen 4GB NVIDIA GeForce GTX 1050 Ti GPU Wi-Fi 802.11 a/c, Bluetooth 4.1 1 x USB 3.1 (Type-C), 3 x USB 3.1, Mini DisplayPort, HDMI 3-cell Battery, OS: DOS      ","https://www.sigma-computer.com/item?id=460&name=Lenovo_Legion_Y530-15ICH_Gaming_Laptop_-_Intel_Core_I7_-_16GB_RAM_-_1TB_HDD___128GB_SSD_-_15.6-inch_FHD_-_4GB_GPU","Intel_Core_I7","16GB_RAM","1TB_HDD___128GB_SSD","15.6-inch_FHD"
"Lenovo IdeaPad 330-15IKBR Laptop - Intel Core i3 - 4GB RAM - 1TB HDD - 15.6-inch FHD - 2GB GPU - DOS","6450 LE","N/A","     Intel Core i3-7020U, 2.30 GHz CPU 4GB DDR4 RAM, 1TB HDD 15.6-inch FHD Anti-Glare Screen 2GB AMD Radeon 530 GPU Wi-Fi 802.11 b/g/n/ac, Bluetooth 4.1 2 x USB 3.0, 1 x USB-Type C, HDMI 2 Cell Battery, OS: DOS        Intel Core i3-7020U, 2.30 GHz CPU 4GB DDR4 RAM, 1TB HDD 15.6-inch FHD Anti-Glare Screen 2GB AMD Radeon 530 GPU Wi-Fi 802.11 b/g/n/ac, Bluetooth 4.1 2 x USB 3.0, 1 x USB-Type C, HDMI 2 Cell Battery, OS: DOS       ","https://www.sigma-computer.com/item?id=456&name=Lenovo_IdeaPad_330-15IKBR_Laptop_-_Intel_Core_i3_-_4GB_RAM_-_1TB_HDD_-_15.6-inch_FHD_-_2GB_GPU_-_DOS","Intel_Core_i3","4GB_RAM","1TB_HDD","15.6-inch_FHD"
"Lenovo IdeaPad 330-15AST Laptop - AMD A4 - 4GB RAM - 1TB HDD - 15.6-inch HD - AMD GPU - DOS","5400 LE","N/A","  AMD A4-9125, 2.30 GHz CPU 4GB DDR4 RAM, 1TB HDD 15.6-inch HD Anti-Glare Screen AMD Radeon R3 GPU Wi-Fi 802.11 b/g/n/ac, Bluetooth 4.1 2 x USB 3.0, 1 x USB-Type C, HDMI 2 Cell Battery, OS: DOS   ","https://www.sigma-computer.com/item?id=455&name=Lenovo_IdeaPad_330-15AST_Laptop_-_AMD_A4_-_4GB_RAM_-_1TB_HDD_-_15.6-inch_HD_-_AMD_GPU_-_DOS","AMD_A4","4GB_RAM","1TB_HDD","15.6-inch_HD"
"HP ProBook 450 G5 Laptop - Intel Core I7 - 8GB RAM - 1TB HDD - 15.6-inch HD - 2GB GPU - DOS","12550 LE","N/A","  Intel Core i7-8550U, 1.8 GHz CPU 8GB DDR4 RAM, 1TB HDD 15.6-inch HD Anti-Glare LED-backlit Screen 2GB NVIDIA GeForce 930MX GPU Wi-Fi 802.11a/b/g/n/ac, Bluetooth 4.2 2 x USB 3.0, 1 x USB 3.1 Type-C, HDMI, VGA 3-cell Battery, OS: FreeDOS 2.0 Full-sized Backlit Keyboard with numeric keypad     ","https://www.sigma-computer.com/item?id=454&name=HP_ProBook_450_G5_Laptop_-_Intel_Core_I7_-_8GB_RAM_-_1TB_HDD_-_15.6-inch_HD_-_2GB_GPU_-_DOS","Intel_Core_I7","8GB_RAM","1TB_HDD","15.6-inch_HD"
"HP ProBook 450 G6 Laptop - Intel Core i5 - 8GB RAM - 1TB HDD - 15.6-inch HD - 2GB GPU - DOS ","11500 LE","N/A","    Intel Core i5‎-8265U‎,‎ 1.6 GHz CPU 8GB DDR4 RAM‎,‎ 1TB HDD 15.6‎-inch HD Anti‎-Glare LED‎-backlit Screen 2GB NVIDIA GeForce MX130 GPU Wi‎-Fi 802.11a/b/g/n/ac‎,‎ Bluetooth 5.0 2 x USB 3.1‎,‎ 1 x USB 2.0‎,‎ 1 x USB 3.1 Type‎-C‎,‎ HDMI 3‎-cell Battery‎,‎ OS‎:‎ FreeDOS 3.0 Full‎-sized Keyboard with numeric keypad   ","https://www.sigma-computer.com/item?id=453&name=HP_ProBook_450_G6_Laptop_-_Intel_Core_i5_-_8GB_RAM_-_1TB_HDD_-_15.6-inch_HD_-_2GB_GPU_-_DOS_","Intel_Core_i5","8GB_RAM","1TB_HDD","15.6-inch_HD"
"HP ProBook 450 G6 Laptop - Intel Core I7 - 8GB RAM - 1TB HDD - 15.6-inch HD - 2GB GPU - DOS ","12600 LE","N/A","    Intel Core i7‎-8565U‎,‎ 1.8 GHz CPU 8GB DDR4 RAM‎,‎ 1TB HDD 15.6‎-inch HD Anti‎-Glare LED‎-backlit Screen 2GB NVIDIA GeForce MX130 GPU Wi‎-Fi 802.11a/b/g/n/ac‎,‎ Bluetooth 5.0 2 x USB 3.1‎,‎ 1 x USB 2.0‎,‎ 1 x USB 3.1 Type‎-C‎,‎ HDMI 3‎-cell Battery‎,‎ OS‎:‎ FreeDOS 3.0 Full‎-sized Keyboard with numeric keypad   ","https://www.sigma-computer.com/item?id=452&name=HP_ProBook_450_G6_Laptop_-_Intel_Core_I7_-_8GB_RAM_-_1TB_HDD_-_15.6-inch_HD_-_2GB_GPU_-_DOS_","Intel_Core_I7","8GB_RAM","1TB_HDD","15.6-inch_HD"
"HP 15-da0122ne Laptop - Intel Core I3 - 4GB RAM - 1TB HDD - 15.6-inch HD - 2GB GPU - DOS - Jet Black","5800 LE","N/A","    Intel Core i3‎-7020U‎,‎ 2.3 GHz CPU 4GB DDR4 RAM‎,‎ 1TB HDD 15.6‎-inch HD WLED‎-backlit Screen 2 GB NVIDIA GeForce MX110 GPU Wi‎-Fi 802.11b/g/n/ac‎,‎ Bluetooth 4.2 1 x USB 2.0‎,‎ 2 x USB 3.1‎,‎ 1 x HDMI 3‎-cell Battery‎,‎ OS‎:‎ FreeDOS 2.0 Full‎-size Keyboard with Numeric Keypad   ","https://www.sigma-computer.com/item?id=451&name=HP_15-da0122ne_Laptop_-_Intel_Core_I3_-_4GB_RAM_-_1TB_HDD_-_15.6-inch_HD_-_2GB_GPU_-_DOS_-_Jet_Black","Intel_Core_I3","4GB_RAM","1TB_HDD","15.6-inch_HD"
"Western Digital Green 240GB SATA SSD 2.5    Up to 545 MB s ","875 LE"," In Stock  ","  Capacity: 240GB Interface: SATA 6Gb/s Form Factor: 2.5-inch/7mm Compatible with most desktop and laptop PCs   ","https://www.sigma-computer.com/item?id=429&name=Western_Digital_Green_240GB_SATA_SSD_2.5____Up_to_545_MB_s_","N/A","N/A","N/A","N/A"
"Western Digital Blue WD10EZEX 1TB 7200 RPM 64MB Cache SATA 6.0Gb s 3.5-Inch Internal Hard Drive","2749 LE"," In Stock  ","    Digital Storage Capacity 1 TB   Hard Disk Interface SATA 6 GB/s   Connectivity Technology SATA   Brand Name Western Digital   Special Features Compact   Hard Disk Form Factor 3.5 Inches   Hard Disk Description Mechanical Hard Disk   Compatible Devices Laptop & PC   Installation Type Internal Hard Drive   Color Blue     ","https://www.sigma-computer.com/item?id=423&name=Western_Digital_Blue_WD10EZEX_1TB_7200_RPM_64MB_Cache_SATA_6.0Gb_s_3.5-Inch_Internal_Hard_Drive","N/A","N/A","N/A","N/A"
"RAPOO VH200 Professional RGB 3.5mm Audio Port Mic Gaming Headset For PC Laptop","250 LE","N/A","  1. Comfortable design with 16-million-colors breathing light. 2. Professional,adjustable sound modes for a superior gaming audio experience. 3. Hidden noise-cancelling microphones and crystal-clear voice 4. Ultra-strong and durable materias. 5. Noise-isolating over-ear design with soft and comfortable earcups. 6. Lightweight design with headband suspension systerm for unrivaled comfort.Specification:Stype: illuminated Gaming HeadsetModel: Rapoo VPRO VH200Frequency range: 20-20000HzSensitivity: 103?3dB/mWCable length: 2m (approximately)Impedance: 1kHz/32OMic: 3.5mmPlug: 3.5mm plugDiameter: 50mmPackage included1x Game Headset   ","https://www.sigma-computer.com/item?id=421&name=RAPOO_VH200_Professional_RGB_3.5mm_Audio_Port_Mic_Gaming_Headset_For_PC_Laptop","N/A","N/A","N/A","N/A"
"TP-LINK TL-WN823N - 300Mbps Mini Wireless N USB Adapter","399 LE","N/A","  300Mbps wireless speed ideal for smooth HD video, voice streaming and online gaming Mini-sized design for convenient portability with a reliable high performance SoftAP Mode ? Turn a wired internet connection to a PC or Laptop into a Wi-Fi hotspot Easily setup a secure wireless connection with one-touch WPS button    ","https://www.sigma-computer.com/item?id=411&name=TP-LINK_TL-WN823N_-_300Mbps_Mini_Wireless_N_USB_Adapter","N/A","N/A","N/A","N/A"
"COOLER MASTER MasterKeys Lite L Combo RGB Keyboard And Mouse","1000 LE","N/A","  Model Number : SGB-3040-KKMF1-AR Brand : Cooler Master Connectivity : USB Compatible with : PC & Laptop Color : Black Keyboard Language : English & Arabic Batteries Included? : No   Connectivity : USB   ","https://www.sigma-computer.com/item?id=353&name=COOLER_MASTER_MasterKeys_Lite_L_Combo_RGB_Keyboard_And_Mouse","N/A","N/A","N/A","N/A"
"Inspiron 15-7577 Gaming Laptop - Intel Core i7 7700HQ - 16GB RAM - 1TB HDD   512GB SSD - 15.6-inch UHD - 6GB GPU - DOS - Black","18500 LE","N/A","  Intel Core i7-7700HQ, 2.8 GHz CPU 16GB RAM, 512GB SSD + 1TB HDD 15.6  Full HD LED-Backlit Screen 6GB NVIDIA GeForce GTX 1060 GPU Wi-Fi 802.11ac, Bluetooth 4.2 1 x Thunderbolt, 3 x USB 3.1, 1 x HDMI 4-Cell Battery, OS: DOS   ","https://www.sigma-computer.com/item?id=321&name=Inspiron_15-7577_Gaming_Laptop_-_Intel_Core_i7_7700HQ_-_16GB_RAM_-_1TB_HDD___512GB_SSD_-_15.6-inch_UHD_-_6GB_GPU_-_DOS_-_Black","Intel_Core_i7_7700HQ","16GB_RAM","1TB_HDD___512GB_SSD","15.6-inch_UHD"
"G3 15-3579 Gaming Laptop - Intel Core I7 - 8GB RAM - 1TB HDD   128GB SSD - 15.6-inch FHD - 4GB GPU - Free Dos - Black","15000 LE","N/A","  Intel Core i7-8750H, 2.2 GHz CPU 8GB RAM,128GB SSD + 1TB HDD 15.6-inch FHD IPS LED-Backlit Screen 4GB NVIDIA GeForce GTX 1050 Ti GPU Wi-Fi 802.11ac, Bluetooth 5.0 2 x USB 3.1, 1 x HDMI 4-Cell Battery, OS: Ubuntu   ","https://www.sigma-computer.com/item?id=271&name=G3_15-3579_Gaming_Laptop_-_Intel_Core_I7_-_8GB_RAM_-_1TB_HDD___128GB_SSD_-_15.6-inch_FHD_-_4GB_GPU_-_Free_Dos_-_Black","Intel_Core_I7","8GB_RAM","1TB_HDD___128GB_SSD","15.6-inch_FHD"
"G3 15-3579 Gaming Laptop - Intel Core i7 - 16GB RAM - 1TB HDD   256GB SSD - 15.6-inch FHD - 4GB GPU - Black","16000 LE","N/A","  Intel Core i7-8750H, 2.2 GHz CPU 16GB RAM, 256GB SSD + 1TB HDD 15.6-inch FHD IPS LED-Backlit Screen 4GB NVIDIA GeForce GTX 1050 Ti GPU Wi-Fi 802.11ac, Bluetooth 5.0 2 x USB 3.1, 1 x HDMI 4-Cell Battery, OS: Ubuntu   ","https://www.sigma-computer.com/item?id=270&name=G3_15-3579_Gaming_Laptop_-_Intel_Core_i7_-_16GB_RAM_-_1TB_HDD___256GB_SSD_-_15.6-inch_FHD_-_4GB_GPU_-_Black","Intel_Core_i7","16GB_RAM","1TB_HDD___256GB_SSD","15.6-inch_FHD"
"RAPOO 3510 Plus 2.4GHz Wireless Optical Fabric Mouse Grey","275 LE","N/A","  Brand: Rapoo Platform: PC Mac compatibility: No Mouse Type: Optical Mouse Connectivity: USB Compatible with: PC & Laptop   ","https://www.sigma-computer.com/item?id=171&name=RAPOO_3510_Plus_2.4GHz_Wireless_Optical_Fabric_Mouse_Grey","N/A","N/A","N/A","N/A"
"Western Digital 1TB Hard Disk Drive - 5400 RPM SATA 6 Gb s 128MB Cache 2.5 Inch  LAPTOP - WD10SPZX - Blue","2399 LE","N/A","   Capacity  1 TB  Interface  SATA  Dimensions (L x W x H)  3.94  x 2.75  x 0.28   Form Factor  2.5 Inch  Disk Speed (RPM)  5400rpm  Recording Technology  SMR    ","https://www.sigma-computer.com/item?id=148&name=Western_Digital_1TB_Hard_Disk_Drive_-_5400_RPM_SATA_6_Gb_s_128MB_Cache_2.5_Inch__LAPTOP_-_WD10SPZX_-_Blue","N/A","N/A","N/A","N/A"
"Lenovo Ideapad 320 Laptop - Intel Core i5-8250U  15.6 Inch FHD  8GB  2TB  AMD 4GB  DOS ","8900 LE","N/A"," Lenovo Ideapad 320 Laptop - Intel Core i5-8250U, 15.6 Inch FHD, 8GB, 2TB, AMD 4GB, DOS, Platinum Grey    ","https://www.sigma-computer.com/item?id=81&name=Lenovo_Ideapad_320_Laptop_-_Intel_Core_i5-8250U__15.6_Inch_FHD__8GB__2TB__AMD_4GB__DOS_","N/A","N/A","N/A","N/A"
